Date,SP_Price,SP_Divi,SP_Yield,SP_TR,SP_TR_Index,Bond_Yield,Bond_px_chg,Bond_Price_index,Bond_TR,Bond_TR_Index
01/01/1943,10.09,0.59,5.8473736373,0.0650385154,104.7998915961,2.47,-7.08333333333444E-005,1.2726519503,0.0019875,18.358831009
01/02/1943,10.69,0.59,5.5191768007,0.064337628,111.5424680375,2.47,-7.08333333333067E-005,1.2725618041,0.0019881944,18.3953319348
01/03/1943,11.07,0.59,5.3297199639,0.0401465544,116.0205137999,2.47,-7.08333333333444E-005,1.2724716643,0.0019888889,18.4319182061
01/04/1943,11.44,0.59,5.1573426573,0.0378651009,120.4136422583,2.47,-7.08333333333444E-005,1.2723815309,0.0019895833,18.4685900433
01/05/1943,11.89,0.59,4.9621530698,0.0436334499,125.667704883,2.47,-7.08333333333444E-005,1.2722914039,0.0019902778,18.5053476677
01/06/1943,12.1,0.59,4.8760330579,0.0217970283,128.4068874047,2.47,-7.08333333333444E-005,1.2722012832,0.0019909722,18.5421913009
01/07/1943,12.35,0.59,4.7773279352,0.0247474725,131.5846333133,2.48,-7.08333333333067E-005,1.272111169,0.0019916667,18.5791211652
01/08/1943,11.74,0.6,5.1107325383,-0.0453666194,125.6150833306,2.48,-7.08333333333067E-005,1.2720210611,0.0019923611,18.6161374837
01/09/1943,11.99,0.6,5.0041701418,0.0255536627,128.825008799,2.48,-7.08333333333444E-005,1.2719309596,0.0019930556,18.6532404799
01/10/1943,11.88,0.6,5.0505050505,-0.004981005,128.1833307855,2.48,-7.08333333333444E-005,1.2718408645,0.00199375,18.6904303781
01/11/1943,11.33,0.61,5.3839364519,-0.0420407758,122.7944041129,2.48,-7.08333333333444E-005,1.2717507758,0.0019944444,18.7277074032
01/12/1943,11.48,0.61,5.3135888502,0.0177258017,124.9710333708,2.48,-7.08333333333444E-005,1.2716606934,0.0019951389,18.7650717805
01/01/1944,11.85,0.61,5.1476793249,0.0366821501,129.5552395771,2.48,-7.08333333333067E-005,1.2715706175,0.0019958333,18.8025237363
01/02/1944,11.77,0.62,5.2676295667,-0.0024144374,129.2424365598,2.47,0.0007791667,1.2725613829,0.0028381944,18.8558889547
01/03/1944,12.1,0.62,5.1239669421,0.0324270745,133.4333906765,2.46,0.0007791667,1.2735529203,0.0028305556,18.9092615959
01/04/1944,11.89,0.62,5.2144659378,-0.0130624449,131.6904243624,2.45,0.0007791667,1.2745452303,0.0028229167,18.9626408656
01/05/1944,12.1,0.63,5.2066115702,0.022054016,134.5947270857,2.44,0.0007791667,1.2755383135,0.0028152778,19.0160259671
01/06/1944,12.67,0.63,4.9723756906,0.051446281,141.5191252354,2.43,0.0007791667,1.2765321704,0.0028076389,19.0694161011
01/07/1944,13,0.63,4.8461538462,0.0302113457,145.7946084508,2.43,0.0007791667,1.2775268017,0.0028,19.1228104662
01/08/1944,12.81,0.64,4.9960967994,-0.0105341859,144.2587809426,2.42,0.0007791667,1.278522208,0.0027923611,19.1762082584
01/09/1944,12.6,0.64,5.0793650794,-0.0122300286,142.4944919224,2.41,0.0007791667,1.2795183899,0.0027847222,19.2296086717
01/10/1944,12.91,0.64,4.9573973664,0.0288359788,146.6034600758,2.4,0.0007791667,1.280515348,0.0027770833,19.2830108975
01/11/1944,12.82,0.64,4.992199688,-0.0028401756,146.1870805093,2.39,0.0007791667,1.2815130829,0.0027694444,19.3364141249
01/12/1944,13.1,0.64,4.8854961832,0.02600104,149.9880966432,2.38,0.0007791667,1.2825115951,0.0027618056,19.3898175408
01/01/1945,13.49,0.64,4.7442550037,0.0338634415,155.067209776,2.37,0.0007791667,1.2835108854,0.0027541667,19.44322033
01/02/1945,13.94,0.65,4.6628407461,0.0373527737,160.8594001647,2.36,0.001275,1.2851473618,0.0032375,19.5061677558
01/03/1945,13.93,0.65,4.6661880833,0.0031683405,161.3690575182,2.34,0.001275,1.2867859247,0.003225,19.5690751468
01/04/1945,14.28,0.65,4.5518207283,0.0290141182,166.0510384285,2.33,0.001275,1.2884265767,0.0032125,19.6319408007
01/05/1945,14.82,0.65,4.3859649123,0.04160831,172.9601415097,2.31,0.001275,1.2900693206,0.0032,19.6947630113
01/06/1945,15.09,0.65,4.3074884029,0.0218735942,176.7434014651,2.3,0.001275,1.291714159,0.0031875,19.7575400684
01/07/1945,14.78,0.65,4.397834912,-0.0169354263,173.7501766101,2.28,0.001275,1.2933610946,0.003175,19.8202702581
01/08/1945,14.83,0.66,4.4504383007,0.0070854026,174.9812665582,2.27,0.001275,1.29501013,0.0031625,19.8829518628
01/09/1945,15.84,0.66,4.1666666667,0.0718138908,187.5473521202,2.25,0.001275,1.2966612679,0.00315,19.9455831611
01/10/1945,16.5,0.66,4,0.0451388889,196.0130312089,2.24,0.001275,1.298314511,0.0031375,20.0081624283
01/11/1945,17.04,0.66,3.8732394366,0.0360606061,203.0813799101,2.22,0.001275,1.299969862,0.003125,20.0706879359
01/12/1945,17.33,0.66,3.8084246971,0.0202464789,207.193062778,2.21,0.001275,1.3016273236,0.0031125,20.1331579521
01/01/1946,18.02,0.67,3.71809101,0.0430210954,216.1067352986,2.19,0.001275,1.3032868984,0.0031,20.1955707417
01/02/1946,18.07,0.67,3.7078029884,0.0058885174,217.3792835671,2.2,-0.000425,1.3027330015,0.0014041667,20.223928689
01/03/1946,17.53,0.68,3.8790644609,-0.0267478325,211.5648589006,2.2,-0.000425,1.3021793399,0.0014083333,20.2524107219
01/04/1946,18.66,0.68,3.6441586281,0.0676934778,225.8864199899,2.21,-0.000425,1.3016259137,0.0014125,20.281017252
01/05/1946,18.7,0.68,3.6363636364,0.0051804216,227.0566068744,2.21,-0.000425,1.3010727227,0.0014166667,20.3097486931
01/06/1946,18.58,0.68,3.6598493003,-0.0033868093,226.2876094536,2.22,-0.000425,1.3005197668,0.0014208333,20.3386054611
01/07/1946,18.05,0.68,3.7673130194,-0.0254604727,220.5262199439,2.22,-0.000425,1.2999670459,0.001425,20.3675879739
01/08/1946,17.7,0.69,3.8983050847,-0.016220374,216.9492021881,2.23,-0.000425,1.2994145599,0.0014291667,20.3966966517
01/09/1946,15.09,0.69,4.5725646123,-0.1442090395,185.6631661099,2.23,-0.000425,1.2988623087,0.0014333333,20.4259319169
01/10/1946,14.75,0.7,4.7457627119,-0.0186841893,182.1942003667,2.24,-0.000425,1.2983102922,0.0014375,20.455294194
01/11/1946,14.69,0.7,4.7651463581,-9.41638418079371E-005,182.1770442608,2.24,-0.000425,1.2977585104,0.0014416667,20.4847839098
01/12/1946,15.13,0.71,4.6926635823,0.0339800318,188.3674260121,2.25,-0.000425,1.297206963,0.0014458333,20.5144014932
01/01/1947,15.21,0.71,4.6679815911,0.0092164188,190.1034991013,2.25,-0.000425,1.29665565,0.00145,20.5441473754
01/02/1947,15.8,0.72,4.5569620253,0.0427167817,198.2241087771,2.27,-0.0013458333,1.2949105676,0.0005423611,20.555289722
01/03/1947,15.16,0.72,4.7493403694,-0.0367088608,190.9475275688,2.28,-0.0013458333,1.2931678338,0.0005555556,20.5667093274
01/04/1947,14.6,0.73,5,-0.0329082399,184.663780526,2.3,-0.0013458333,1.2914274455,0.00056875,20.5784066433
01/05/1947,14.34,0.75,5.230125523,-0.0135464212,182.1622471685,2.31,-0.0013458333,1.2896893994,0.0005819444,20.5903821327
01/06/1947,14.84,0.76,5.1212938005,0.0392840539,189.31831871,2.33,-0.0013458333,1.2879536924,0.0005951389,20.6026362699
01/07/1947,15.77,0.77,4.8826886493,0.066992363,202.0012002364,2.35,-0.0013458333,1.2862203214,0.0006083333,20.6151695403
01/08/1947,15.46,0.78,5.0452781371,-0.0155358275,198.8629444305,2.36,-0.0013458333,1.2844892832,0.0006215278,20.6279824408
01/09/1947,15.06,0.79,5.2456839309,-0.0216149202,194.5645377511,2.38,-0.0013458333,1.2827605747,0.0006347222,20.6410754796
01/10/1947,15.45,0.81,5.2427184466,0.0303600432,200.4715255148,2.39,-0.0013458333,1.2810341927,0.0006479167,20.6544491765
01/11/1947,15.27,0.82,5.3700065488,-0.0072096386,199.0261982624,2.41,-0.0013458333,1.2793101342,0.0006611111,20.6681040623
01/12/1947,15.03,0.84,5.5888223553,-0.0111329404,196.8104514579,2.42,-0.0013458333,1.277588396,0.0006743056,20.6820406797
01/01/1948,14.83,0.84,5.6641942009,-0.0086308882,195.1118024501,2.44,-0.0013458333,1.275868975,0.0006875,20.6962595827
01/02/1948,14.1,0.85,6.0283687943,-0.0444669195,186.4357816307,2.43,0.0009208333,1.2770438376,0.0029451389,20.7572129416
01/03/1948,14.3,0.85,5.9440559441,0.0192080378,190.0168471763,2.42,0.0009208333,1.2782197822,0.0029361111,20.8181584252
01/04/1948,15.4,0.85,5.5194805195,0.0818764569,205.5747533699,2.41,0.0009208333,1.2793968096,0.0029270833,20.8790949097
01/05/1948,16.15,0.85,5.2631578947,0.0533008658,216.5320657113,2.4,0.0009208333,1.2805749208,0.0029180556,20.9400212686
01/06/1948,16.82,0.85,5.0535077289,0.045872033,226.4648317803,2.39,0.0009208333,1.2817541169,0.0029090278,21.0009363722
01/07/1948,16.42,0.86,5.2375152253,-0.0195369253,222.0404052816,2.38,0.0009208333,1.2829343988,0.0029,21.0618390876
01/08/1948,15.94,0.86,5.3952321205,-0.0248511317,216.5224499161,2.36,0.0009208333,1.2841157675,0.0028909722,21.1227282794
01/09/1948,15.76,0.87,5.5203045685,-0.0067440402,215.0622138204,2.35,0.0009208333,1.2852982241,0.0028819444,21.1836028088
01/10/1948,16.19,0.89,5.4972205065,0.0319902707,221.9421122638,2.34,0.0009208333,1.2864817696,0.0028729167,21.2444615344
01/11/1948,15.29,0.91,5.9516023545,-0.050905909,210.6439472942,2.33,0.0009208333,1.2876664049,0.0028638889,21.3053033117
01/12/1948,15.19,0.93,6.1224489796,-0.00147155,210.3339741867,2.32,0.0009208333,1.288852131,0.0028548611,21.3661269936
01/01/1949,15.36,0.95,6.1848958333,0.0163850505,213.7803069697,2.31,0.0009208333,1.290038949,0.0028458333,21.42693143
01/02/1949,14.77,0.96,6.499661476,-0.0331850423,206.6859984362,2.31,-7.08333333333444E-005,1.2899475713,0.0018548611,21.4666754118
01/03/1949,14.91,0.98,6.5727699531,0.0150078989,209.7879210036,2.31,-7.08333333333067E-005,1.2898562,0.0018555556,21.5065080207
01/04/1949,14.89,0.99,6.6487575554,0.004210446,210.6712217184,2.31,-7.08333333333444E-005,1.2897648352,0.00185625,21.5464294762
01/05/1949,14.78,1.01,6.8335588633,-0.0017535818,210.3017924935,2.31,-7.08333333333444E-005,1.2896734768,0.0018569444,21.5864399987
01/06/1949,13.97,1.02,7.3013600573,-0.049052774,199.9859061905,2.31,-7.08333333333444E-005,1.289582125,0.0018576389,21.6265398091
01/07/1949,14.76,1.03,6.9783197832,0.0626740038,212.5198236386,2.32,-7.08333333333067E-005,1.2894907796,0.0018583333,21.6667291289
01/08/1949,15.29,1.03,6.7364290386,0.0417419264,221.3908104707,2.32,-7.08333333333444E-005,1.2893994406,0.0018590278,21.7070081802
01/09/1949,15.49,1.04,6.7140090381,0.0187486375,225.5415865118,2.32,-7.08333333333067E-005,1.2893081082,0.0018597222,21.7473771857
01/10/1949,15.89,1.07,6.7337948395,0.0315974284,232.6681206538,2.32,-7.08333333333444E-005,1.2892167822,0.0018604167,21.7878363687
01/11/1949,16.11,1.11,6.8901303538,0.0196489931,237.2398149458,2.32,-7.08333333333444E-005,1.2891254626,0.0018611111,21.828385953
01/12/1949,16.54,1.14,6.892382104,0.0325884544,244.9710938314,2.32,-7.08333333333067E-005,1.2890341496,0.0018618056,21.8690261633
01/01/1950,16.88,1.15,6.8127962085,0.026350262,251.4261463341,2.32,-7.08333333333444E-005,1.288942843,0.0018625,21.9097572245
01/02/1950,17.21,1.16,6.7402672865,0.0252764613,257.7813095906,2.34,-0.0017708333,1.2866603401,0.0001798611,21.9136979378
01/03/1950,17.35,1.17,6.7435158501,0.0138001162,261.3387216201,2.36,-0.0017708333,1.284381879,0.0001972222,21.918019806
01/04/1950,17.84,1.18,6.6143497758,0.0339097022,270.200639846,2.38,-0.0017708333,1.2821074528,0.0002145833,21.9227230477
01/05/1950,18.44,1.19,6.453362256,0.0391909567,280.7900614095,2.4,-0.0017708333,1.2798370542,0.0002319444,21.9278079015
01/06/1950,18.74,1.2,6.4034151547,0.021691974,286.8809521125,2.42,-0.0017708333,1.2775706761,0.0002493056,21.9332746259
01/07/1950,17.38,1.24,7.1346375144,-0.0670431786,267.6475412076,2.45,-0.0017708333,1.2753083113,0.0002666667,21.9391234991
01/08/1950,18.43,1.29,6.9994574064,0.0665835731,285.4684708253,2.47,-0.0017708333,1.2730499529,0.0002840278,21.9453548196
01/09/1950,19.08,1.33,6.9706498952,0.0412823295,297.2532743098,2.49,-0.0017708333,1.2707955936,0.0003013889,21.9519689057
01/10/1950,19.87,1.38,6.9451434323,0.0474173218,311.3482284747,2.51,-0.0017708333,1.2685452264,0.00031875,21.9589660958
01/11/1950,19.83,1.42,7.1608673727,0.0039562573,312.5800021887,2.53,-0.0017708333,1.2662988442,0.0003361111,21.9663467483
01/12/1950,19.75,1.47,7.4430379747,0.0021432173,313.2499290719,2.55,-0.0017708333,1.26405644,0.0003534722,21.9741112417
01/01/1951,21.21,1.49,7.0249882131,0.0801969198,338.3716085208,2.57,-0.0017708333,1.2618180067,0.0003708333,21.9822599746
01/02/1951,22,1.5,6.8181818182,0.0431531117,352.9733963529,2.58,-0.0007791667,1.2608348402,0.0013701389,22.0123787239
01/03/1951,21.63,1.52,7.0272769302,-0.0110606061,349.0692966659,2.59,-0.0007791667,1.2598524397,0.0013777778,22.0427068901
01/04/1951,21.92,1.53,6.9799270073,0.0193147249,355.8114741087,2.6,-0.0007791667,1.2588708047,0.0013854167,22.0732452236
01/05/1951,21.93,1.55,7.0679434565,0.0063361846,358.0659612953,2.61,-0.0007791667,1.2578899345,0.0013930556,22.1039944805
01/06/1951,21.55,1.56,7.2389791183,-0.0113999088,353.9840419919,2.62,-0.0007791667,1.2569098286,0.0014006944,22.1349554228
01/07/1951,21.93,1.55,7.0679434565,0.0236143465,362.3431438083,2.63,-0.0007791667,1.2559304864,0.0014083333,22.1661288183
01/08/1951,22.89,1.53,6.6841415465,0.0496022572,380.3161816155,2.63,-0.0007791667,1.2549519072,0.0014159722,22.197515441
01/09/1951,23.48,1.52,6.4735945486,0.0313091597,392.2235617011,2.64,-0.0007791667,1.2539740905,0.0014236111,22.2291160706
01/10/1951,23.36,1.48,6.3356164384,0.0001537834,392.2838791589,2.65,-0.0007791667,1.2529970357,0.00143125,22.260931493
01/11/1951,22.71,1.45,6.3848524879,-0.0226645619,383.3929368859,2.66,-0.0007791667,1.2520207422,0.0014388889,22.2929625
01/12/1951,23.41,1.41,6.0230670654,0.035997358,397.1940696866,2.67,-0.0007791667,1.2510452093,0.0014465278,22.3252098895
01/01/1952,24.19,1.41,5.8288548987,0.0383501709,412.4265301265,2.68,-0.0007791667,1.2500704366,0.0014541667,22.3576744655
01/02/1952,23.75,1.42,5.9789473684,-0.0133089775,406.9375547006,2.69,-0.0010625,1.2487422368,0.00118125,22.3840844685
01/03/1952,23.81,1.42,5.9638807224,0.0075087719,409.9931559885,2.71,-0.0010625,1.2474154481,0.0011916667,22.4107588358
01/04/1952,23.74,1.43,6.0235888795,0.0020649587,410.8397749233,2.72,-0.0010625,1.2460900692,0.0012020833,22.4376984355
01/05/1952,23.73,1.44,6.0682680152,0.0046335299,412.7434133075,2.73,-0.0010625,1.2447660985,0.0012125,22.4649041449
01/06/1952,24.38,1.45,5.9474979491,0.0324834949,426.1507618575,2.74,-0.0010625,1.2434435346,0.0012229167,22.4923768505
01/07/1952,25.08,1.45,5.7814992026,0.0336683074,440.4985366876,2.76,-0.0010625,1.2421223758,0.0012333333,22.5201174487
01/08/1952,25.18,1.45,5.7585385226,0.0088051568,444.3771953872,2.77,-0.0010625,1.2408026208,0.00124375,22.5481268447
01/09/1952,24.78,1.45,5.8514931396,-0.0110868414,439.4504558963,2.78,-0.0010625,1.239484268,0.0012541667,22.5764059538
01/10/1952,24.26,1.44,5.93569662,-0.0161532486,432.3519034403,2.79,-0.0010625,1.238167316,0.0012645833,22.6049557005
01/11/1952,25.03,1.42,5.6731921694,0.0366286411,448.1883661448,2.81,-0.0010625,1.2368517632,0.001275,22.633777019
01/12/1952,26.04,1.41,5.4147465438,0.0450459449,468.3774345758,2.82,-0.0010625,1.2355376082,0.0012854167,22.6628708532
01/01/1953,26.18,1.41,5.3857906799,0.0098886329,473.009047072,2.83,-0.0010625,1.2342248495,0.0012958333,22.6922381567
01/02/1953,25.86,1.41,5.4524361949,-0.0077349121,469.3503636484,2.8,0.0024791667,1.2372846986,0.0048131944,22.8014603114
01/03/1953,25.99,1.41,5.4251635244,0.0095707657,473.8424059919,2.77,0.0024791667,1.2403521336,0.0047888889,22.9106539713
01/04/1953,24.71,1.41,5.7061918252,-0.0447180646,452.6530906514,2.83,-0.0049583333,1.2342020542,-0.0026,22.851086271
01/05/1953,24.84,1.42,5.7165861514,0.010038682,457.1971311052,3.05,-0.0187,1.2111224758,-0.0161583333,22.481850802
01/06/1953,23.95,1.42,5.9290187891,-0.0310654858,442.9940801322,3.11,-0.0051,1.2049457512,-0.0025083333,22.4254588262
01/07/1953,24.29,1.42,5.8460271717,0.0191370912,451.471698228,2.93,0.0153,1.2233814212,0.0177416667,22.8233238416
01/08/1953,24.39,1.42,5.8220582206,0.0089886099,455.5298011831,2.95,-0.0017,1.2213016728,0.0007583333,22.8406315288
01/09/1953,23.27,1.42,6.1022776107,-0.041068744,436.8217643845,2.87,0.0068,1.2296065241,0.0091916667,23.0505750003
01/10/1953,23.97,1.43,5.9657905715,0.035202693,452.1990668623,2.66,0.01785,1.2515550006,0.0200666667,23.5131232053
01/11/1953,24.5,1.44,5.8775510204,0.0271172299,464.4614529057,2.68,-0.0017,1.2494273571,0.0005333333,23.5256635377
01/12/1953,24.83,1.45,5.8397100282,0.0184013605,473.0081755595,2.59,0.00765,1.2589854764,0.0098083333,23.7564110875
01/01/1954,25.46,1.46,5.7344854674,0.0302613438,487.3220385824,2.48,0.00935,1.2707569906,0.0114166667,24.0276301141
01/02/1954,26.02,1.46,5.6110684089,0.0267849241,500.3749223805,2.47,0.00085,1.271837134,0.0029083333,24.0975104717
01/03/1954,26.57,1.47,5.5325555137,0.0258455035,513.3073641676,2.37,0.0085,1.2826477497,0.010475,24.3499318939
01/04/1954,27.63,1.46,5.284111473,0.0444841613,536.1414117696,2.29,0.0068,1.2913697544,0.0087083333,24.5619792174
01/05/1954,28.73,1.46,5.081796032,0.0442051816,559.8416402219,2.37,-0.0068,1.28258844,-0.004825,24.4434676677
01/06/1954,28.96,1.45,5.0069060773,0.0122113934,566.6780867509,2.38,-0.00085,1.2814982399,0.0011333333,24.4711702644
01/07/1954,30.13,1.46,4.8456687687,0.0445921674,591.947490833,2.3,0.0068,1.2902124279,0.0087166667,24.6844772986
01/08/1954,30.73,1.46,4.7510575984,0.0239609747,606.1311296641,2.36,-0.0051,1.2836323445,-0.0031333333,24.607132603
01/09/1954,31.45,1.47,4.6740858506,0.0274162057,622.7489453732,2.38,-0.0017,1.2814501695,0.0002833333,24.6141046239
01/10/1954,32.18,1.49,4.6302050963,0.027168336,639.6679979542,2.43,-0.00425,1.2760040063,-0.002225,24.5593382411
01/11/1954,33.44,1.52,4.5454545455,0.0430823234,667.2263815038,2.48,-0.00425,1.2705809893,-0.0021833333,24.5057170193
01/12/1954,34.97,1.54,4.403774664,0.0495913078,700.3150103713,2.51,-0.00255,1.2673410078,-0.0004583333,24.4944852323
01/01/1955,35.6,1.55,4.3539325843,0.0217011486,715.5126504806,2.61,-0.0085,1.2565686092,-0.006325,24.3395576132
01/02/1955,36.79,1.55,4.2131013862,0.0370630384,742.0317233136,2.65,-0.0034,1.2522962759,-0.0011916667,24.3105529738
01/03/1955,36.5,1.56,4.2739726027,-0.0043490079,738.8046214998,2.68,-0.00255,1.2491029204,-0.0003166667,24.302854632
01/04/1955,37.76,1.56,4.1313559322,0.0380897945,766.9455377235,2.75,-0.00595,1.241670758,-0.0036583333,24.2139466888
01/05/1955,37.6,1.57,4.1755319149,-0.0007797714,766.3474955562,2.76,-0.00085,1.2406153379,0.00145,24.2490569115
01/06/1955,39.78,1.57,3.9467068879,0.0614583333,813.4459353873,2.78,-0.0017,1.2385062918,0.0006166667,24.2640104966
01/07/1955,42.69,1.59,3.72452565,0.0764761815,875.655174381,2.9,-0.0102,1.2258735276,-0.0077833333,24.0751556149
01/08/1955,42.43,1.6,3.7709168041,-0.002960627,873.0626860283,2.97,-0.00595,1.2185795801,-0.003475,23.9914944491
01/09/1955,44.34,1.62,3.6535859269,0.0481970304,915.1417148505,2.97,0,1.2185795801,0.002475,24.0508733979
01/10/1955,42.11,1.63,3.8708145334,-0.0472359983,871.9140823214,2.88,0.00765,1.2279017139,0.01005,24.2925846755
01/11/1955,44.95,1.63,3.6262513904,0.0706746814,933.5363322889,2.89,-0.00085,1.2268579975,0.0015583333,24.33044062
01/12/1955,45.37,1.64,3.6147233855,0.0123841305,945.0973680688,2.96,-0.00595,1.2195581924,-0.0034833333,24.2456895852
01/01/1956,44.15,1.67,3.7825594564,-0.0238226435,922.5826504437,2.9,0.0051,1.2257779392,0.0075166667,24.4279363519
01/02/1956,44.43,1.7,3.8262435291,0.0095507739,931.3940287208,2.84,0.0051,1.2320294067,0.0074666667,24.61033161
01/03/1956,47.49,1.73,3.6428721836,0.0721171881,998.5635470724,2.96,-0.0102,1.2194627067,-0.0077333333,24.4200117122
01/04/1956,48.05,1.75,3.6420395421,0.0148686215,1013.4108104617,3.18,-0.0187,1.1966587541,-0.01605,24.0280705242
01/05/1956,46.54,1.78,3.8246669532,-0.0283443115,984.6863787917,3.07,0.00935,1.2078475135,0.0119083333,24.3142047974
01/06/1956,46.27,1.8,3.8902096391,-0.0025784272,982.1474366891,3,0.00595,1.2150342062,0.00845,24.5196598279
01/07/1956,48.78,1.81,3.7105371054,0.0575126612,1038.6333494555,3.11,-0.00935,1.2036736363,-0.0067583333,24.3539477936
01/08/1956,48.49,1.83,3.7739740153,-0.002824467,1035.6997638404,3.33,-0.0187,1.1811649393,-0.015925,23.9661111749
01/09/1956,46.84,1.84,3.9282664389,-0.0308654705,1003.7324032875,3.38,-0.00425,1.1761449883,-0.0014333333,23.9317597489
01/10/1956,46.24,1.81,3.9143598616,-0.0095953067,994.1012830152,3.34,0.0034,1.1801438813,0.0061833333,24.0797377967
01/11/1956,45.76,1.77,3.868006993,-0.0071847426,986.9589211316,3.49,-0.01275,1.1650970468,-0.0098416667,23.8427530439
01/12/1956,46.44,1.74,3.7467700258,0.0180288462,1004.7526516809,3.59,-0.0085,1.1551937219,-0.0055083333,23.7114192125
01/01/1957,45.43,1.74,3.8300682368,-0.0186321598,986.0319397393,3.46,0.01105,1.1679586125,0.0139333333,24.0417983202
01/02/1957,43.47,1.73,3.9797561537,-0.0399638088,946.6263478387,3.34,0.0102,1.1798717904,0.0129833333,24.3539410018
01/03/1957,44.03,1.73,3.9291392233,0.0161989111,961.9606639173,3.41,-0.00595,1.1728515532,-0.0031083333,24.2782408351
01/04/1957,45.05,1.73,3.8401775805,0.0264403059,987.3951980889,3.48,-0.00595,1.1658730865,-0.00305,24.2041922006
01/05/1957,46.78,1.73,3.6981616075,0.0416019238,1028.4727378688,3.6,-0.0102,1.153981181,-0.0072,24.0299220168
01/06/1957,47.55,1.73,3.6382754995,0.019541827,1048.5709741778,3.8,-0.017,1.1343635009,-0.0138333333,23.6975080955
01/07/1957,48.51,1.74,3.5868893012,0.0232386961,1072.9383963958,3.93,-0.01105,1.1218287843,-0.007775,23.5132599701
01/08/1957,45.84,1.75,3.8176265271,-0.0520339449,1017.1091790063,3.93,0,1.1218287843,0.003275,23.5902658965
01/09/1957,43.98,1.76,4.0018190086,-0.0373763816,979.0933181853,3.92,0.00085,1.1227823387,0.0041166667,23.6873791578
01/10/1957,41.24,1.77,4.2919495635,-0.0589472487,921.3784608094,3.97,-0.00425,1.1180105138,-0.0009416667,23.6650735424
01/11/1957,40.35,1.78,4.4114002478,-0.0179841578,904.8082451991,3.72,0.02125,1.1417682372,0.02435,24.2413180831
01/12/1957,40.33,1.79,4.4383833375,0.0032011565,907.7046780369,3.21,0.04335,1.1912638903,0.046025,25.3570247479
01/01/1958,41.12,1.78,4.3287937743,0.0232732664,928.8299308083,3.09,0.0102,1.203414782,0.012775,25.6809607391
01/02/1958,41.26,1.78,4.3141056714,0.0070052489,935.336615627,3.05,0.0034,1.2075063922,0.0059416667,25.8335484475
01/03/1958,42.11,1.77,4.2032771313,0.0241759573,957.9492737484,2.98,0.00595,1.2146910553,0.0084333333,26.0514113727
01/04/1958,42.34,1.76,4.1568256967,0.0089382372,966.5116515412,2.88,0.0085,1.2250159292,0.0109,26.3353717567
01/05/1958,43.7,1.74,3.9816933638,0.0355521375,1000.8732066322,2.92,-0.0034,1.2208508751,-0.0009666667,26.3099142306
01/06/1958,44.75,1.73,3.8659217877,0.0273264683,1028.2235366304,2.97,-0.00425,1.2156622588,-0.001775,26.2632141329
01/07/1958,45.98,1.73,3.7625054371,0.030707635,1059.7978497012,3.2,-0.01955,1.1918960617,-0.0168833333,25.8198035343
01/08/1958,47.7,1.73,3.6268343816,0.0405429897,1102.7652230117,3.54,-0.0289,1.1574502655,-0.02595,25.1497796326
01/09/1958,48.96,1.73,3.533496732,0.0294374563,1135.2278261,3.76,-0.0187,1.1358059455,-0.0155666667,24.7582813963
01/10/1958,50.95,1.74,3.4151128557,0.0436013583,1184.725301243,3.8,-0.0034,1.1319442053,-0.0002333333,24.7525044639
01/11/1958,52.5,1.74,3.3142857143,0.0332733562,1224.1450882279,3.74,0.0051,1.1377171208,0.0082166667,24.9558875423
01/12/1958,53.49,1.75,3.2716395588,0.0216349206,1250.6293700573,3.86,-0.0102,1.1261124061,-0.0069833333,24.781612261
01/01/1959,55.62,1.76,3.1643293779,0.0425572849,1303.8527604016,4.02,-0.0136,1.1107972774,-0.01025,24.5276007353
01/02/1959,54.77,1.76,3.2134380135,-0.0126403422,1287.3716153277,3.96,0.0051,1.1164623435,0.0084,24.7336325815
01/03/1959,56.16,1.77,3.1517094017,0.0280719372,1323.5106304558,3.99,-0.00255,1.1136153646,0.000775,24.7528011467
01/04/1959,57.1,1.78,3.1173380035,0.0193742136,1349.1526080546,4.12,-0.01105,1.1013099148,-0.0076166667,24.5642673113
01/05/1959,57.96,1.78,3.0710835059,0.0176639375,1372.9839554504,4.31,-0.01615,1.0835237596,-0.0125583333,24.2557810543
01/06/1959,57.46,1.79,3.1152105813,-0.0060530251,1364.6732491409,4.34,-0.00255,1.0807607741,0.0010666667,24.2816538874
01/07/1959,59.74,1.8,3.0130565785,0.0422854595,1422.37908448,4.4,-0.0051,1.0752488941,-0.0014333333,24.2468501835
01/08/1959,59.4,1.8,3.0303030303,-0.0031758035,1417.8618880311,4.43,-0.00255,1.0725070094,0.0011416667,24.2745320042
01/09/1959,57.05,1.81,3.1726555653,-0.0370230079,1365.3683762113,4.68,-0.02125,1.0497162355,-0.01735,23.8533688739
01/10/1959,57,1.82,3.1929824561,0.0017771984,1367.7949066558,4.53,0.01275,1.0631001175,0.016525,24.2475457945
01/11/1959,57.23,1.82,3.1801502708,0.0067007749,1376.9601923715,4.53,0,1.0631001175,0.003775,24.3390802799
01/12/1959,59.06,1.83,3.0985438537,0.0346409226,1424.6593638091,4.69,-0.0136,1.0486419559,-0.0096916667,24.1031940269
01/01/1960,58.03,1.87,3.2224711356,-0.0148060306,1403.5658136877,4.72,-0.00255,1.0459679189,0.0013833333,24.1365367786
